Date,Open,High,Low,Close,Adj Close,Volume
2016-11-01,141.509995,141.509995,138.820007,139.429993,132.744125,3391400
2016-11-02,139.020004,141.229996,138.929993,138.979996,132.315720,3149700
2016-11-03,139.179993,140.339996,137.649994,137.830002,131.220825,2989700
2016-11-04,138.449997,138.889999,137.690002,137.710007,131.106613,3520700
2016-11-07,139.600006,142.440002,139.550003,141.929993,135.124222,3896600
2016-11-08,141.350006,143.610001,141.000000,142.899994,136.047714,4389300
2016-11-09,139.539993,144.190002,136.220001,141.899994,135.095657,8042400
2016-11-10,142.339996,146.570007,142.000000,146.130005,139.122849,6075500
2016-11-11,146.710007,147.500000,146.009995,146.419998,139.398941,4475400
2016-11-14,147.320007,152.919998,147.039993,152.279999,144.977921,5740400
2016-11-15,153.509995,153.960007,151.509995,152.229996,144.930328,4910700
2016-11-16,151.990005,153.000000,151.229996,151.500000,144.235336,3899000
2016-11-17,151.820007,151.919998,150.190002,150.770004,143.540375,4683000
2016-11-18,151.050003,151.660004,149.399994,149.449997,142.283630,5664800
2016-11-21,149.720001,150.660004,148.559998,150.410004,143.197601,3867800
2016-11-22,151.080002,152.929993,150.559998,152.259995,144.958893,4992100
2016-11-23,152.009995,153.740005,150.960007,153.539993,146.177521,2697200
2016-11-25,153.929993,154.500000,152.610001,152.809998,145.482498,1664500
2016-11-28,152.740005,152.850006,150.000000,152.110001,144.816071,5029600
2016-11-29,156.940002,158.119995,155.179993,157.589996,150.033325,5827400
2016-11-30,157.470001,159.759995,157.070007,158.320007,151.328476,7142400
2016-12-01,159.119995,161.720001,159.119995,160.940002,153.832779,5250200
2016-12-02,161.000000,162.520004,160.559998,160.729996,153.632034,3480000
2016-12-05,160.190002,160.669998,156.229996,157.630005,150.668945,5854200
2016-12-06,158.169998,158.229996,156.259995,157.320007,150.372635,3216700
2016-12-07,157.889999,159.979996,156.350006,159.399994,152.360779,4552300
2016-12-08,159.410004,160.240005,158.000000,159.320007,152.284332,3407500
2016-12-09,159.520004,160.160004,157.710007,160.119995,153.048965,4007200
2016-12-12,158.830002,159.660004,157.750000,159.490005,152.446808,3471200
2016-12-13,160.399994,161.710007,160.070007,160.539993,153.450439,3868900
2016-12-14,161.139999,161.800003,158.720001,159.860001,152.800461,3885700
2016-12-15,159.869995,161.289993,159.429993,160.619995,153.526901,4422700
2016-12-16,161.380005,164.000000,161.190002,163.940002,156.700287,7605300
2016-12-19,163.089996,163.940002,161.220001,161.539993,154.406265,4732600
2016-12-20,161.710007,163.110001,161.410004,161.589996,154.454086,3131200
2016-12-21,161.419998,162.289993,159.619995,161.330002,154.205566,2767700
2016-12-22,161.389999,161.880005,160.270004,161.580002,154.444519,2741700
2016-12-23,161.559998,163.039993,160.550003,163.029999,155.830475,2044400
2016-12-27,163.259995,163.960007,162.449997,162.639999,155.457718,1344000
2016-12-28,162.160004,163.250000,161.320007,161.440002,154.310715,1669100
2016-12-29,161.919998,162.360001,160.389999,161.039993,153.928375,2476300
2016-12-30,161.369995,161.479996,159.850006,160.039993,152.972519,2855600
2017-01-03,161.130005,162.270004,159.149994,161.449997,154.320236,3539700
2017-01-04,162.350006,162.580002,159.740005,161.910004,154.759949,2695200
2017-01-05,161.750000,162.630005,161.509995,162.179993,155.017975,2961100
2017-01-06,161.750000,162.940002,161.110001,162.410004,155.237869,3081300
2017-01-09,162.000000,162.429993,160.779999,161.949997,154.798157,3040800
2017-01-10,161.270004,162.979996,160.500000,161.580002,154.444519,3500700
2017-01-11,161.300003,162.940002,160.610001,161.889999,154.740799,3330600
2017-01-12,161.690002,162.940002,160.889999,162.360001,155.190109,2555900
2017-01-13,162.160004,162.740005,161.410004,161.800003,154.654800,3183300
2017-01-17,162.610001,162.970001,157.509995,160.660004,153.565109,5475800
2017-01-18,161.059998,161.199997,156.089996,157.740005,150.774078,6591600
2017-01-19,157.740005,160.550003,157.240005,158.699997,151.691696,4976900
2017-01-20,159.020004,159.800003,157.809998,158.660004,151.653458,3579100
2017-01-23,158.619995,159.520004,156.559998,159.070007,152.045380,4062600
2017-01-24,159.360001,161.309998,159.100006,160.429993,153.345306,3514100
2017-01-25,160.820007,161.979996,160.350006,161.240005,154.119522,3605800
2017-01-26,161.860001,163.580002,161.250000,162.750000,155.562866,4202400
2017-01-27,163.500000,163.800003,162.619995,162.990005,155.792282,3110400
2017-01-30,162.940002,163.460007,161.309998,162.089996,154.932022,2784600
2017-01-31,161.619995,162.190002,160.009995,162.100006,154.941559,3037000
2017-02-01,162.750000,163.899994,162.029999,162.710007,155.524628,3718500
2017-02-02,162.520004,163.250000,160.259995,160.759995,153.660721,4714000
2017-02-03,161.130005,162.000000,160.210007,161.869995,154.721695,2762300
2017-02-06,161.509995,162.529999,160.220001,160.509995,153.421753,3479400
2017-02-07,161.050003,161.679993,159.539993,160.529999,153.440857,2942700
2017-02-08,160.000000,160.630005,159.410004,160.309998,153.230591,2339700
2017-02-09,160.309998,161.300003,159.559998,160.440002,153.354858,3056800
2017-02-10,160.119995,161.589996,160.100006,160.750000,153.651184,1905900
2017-02-13,160.690002,162.020004,160.690002,161.990005,154.836395,3275800
2017-02-14,161.449997,163.500000,161.250000,163.130005,155.926086,2969400
2017-02-15,162.580002,164.889999,162.580002,164.289993,157.034836,4537900
2017-02-16,164.779999,164.970001,162.330002,163.649994,156.423111,3191600
2017-02-17,159.000000,160.160004,156.490005,157.619995,150.659409,12033600
2017-02-21,157.619995,160.820007,157.520004,160.570007,153.479126,5419000
2017-02-22,160.910004,161.779999,159.639999,160.570007,153.479126,2725300
2017-02-23,161.330002,162.600006,160.690002,162.600006,155.419495,2459600
2017-02-24,162.669998,163.089996,161.740005,163.059998,155.859161,2715700
2017-02-27,163.160004,165.460007,162.809998,165.380005,158.076721,4071800
2017-02-28,165.470001,166.759995,164.899994,165.380005,158.076721,4382100
2017-03-01,166.720001,168.600006,166.350006,167.940002,160.523666,3514200
2017-03-02,168.320007,168.429993,166.960007,167.309998,159.921463,1889800
2017-03-03,167.309998,168.449997,166.619995,168.199997,160.772171,2254400
2017-03-06,167.429993,169.350006,167.130005,168.699997,161.250061,2576500
2017-03-07,168.449997,169.360001,167.929993,168.300003,160.867737,2702300
2017-03-08,167.509995,168.460007,166.800003,167.910004,161.093201,2048200
2017-03-09,168.149994,169.070007,167.740005,168.009995,161.189148,3631400
2017-03-10,168.419998,170.000000,168.059998,169.979996,163.079193,3716600
2017-03-13,169.990005,170.929993,169.550003,170.210007,163.299850,3130200
2017-03-14,169.660004,170.179993,168.500000,169.059998,162.196548,2522600
2017-03-15,169.360001,171.970001,169.289993,171.779999,164.806091,2807600
2017-03-16,172.070007,172.139999,170.220001,171.300003,164.345581,3138600
2017-03-17,171.089996,171.539993,169.589996,169.699997,162.810547,5622900
2017-03-20,169.929993,170.240005,167.919998,168.000000,161.179550,3928600
2017-03-21,168.669998,168.820007,167.059998,167.699997,160.891754,4953100
2017-03-22,168.130005,168.380005,165.630005,167.029999,160.248932,2999800
2017-03-23,166.229996,166.929993,164.770004,165.289993,158.579559,3947400
2017-03-24,166.130005,167.399994,164.350006,165.000000,158.301376,5243900
2017-03-27,163.990005,165.110001,163.309998,164.600006,157.917603,4383000
2017-03-28,164.580002,166.070007,163.839996,165.350006,158.637177,7327100
2017-03-29,164.660004,164.970001,162.740005,163.440002,156.804703,5900400
2017-03-30,163.649994,165.929993,163.460007,164.990005,158.291779,2993800
2017-03-31,164.639999,165.100006,163.750000,164.009995,157.351578,3496100
2017-04-03,164.619995,166.139999,164.250000,165.589996,158.867386,3473700
2017-04-04,165.869995,166.449997,164.789993,164.970001,158.272552,2886000
2017-04-05,165.759995,167.259995,165.220001,165.369995,158.656357,3541600
2017-04-06,165.449997,166.020004,164.839996,165.339996,158.627548,2923600
2017-04-07,164.960007,166.500000,164.619995,166.020004,159.279953,2927800
2017-04-10,166.190002,167.000000,165.279999,165.479996,158.761871,3234900
2017-04-11,164.889999,165.839996,164.600006,165.830002,159.097656,3172900
2017-04-12,166.320007,166.419998,164.600006,165.559998,158.838623,2978700
2017-04-13,164.949997,165.649994,164.669998,164.960007,158.262985,1979800
2017-04-17,164.990005,167.419998,164.960007,167.179993,160.392838,4396700
2017-04-18,170.059998,170.229996,167.699997,168.589996,161.745590,5526200
2017-04-19,169.589996,171.190002,168.690002,169.250000,162.378815,4703400
2017-04-20,169.520004,172.190002,168.369995,171.539993,164.575821,3652100
2017-04-21,172.130005,172.619995,170.470001,171.160004,164.211288,2982300
2017-04-24,172.660004,173.160004,171.699997,172.330002,165.333771,2830300
2017-04-25,173.500000,174.740005,173.190002,174.039993,166.974335,3394700
2017-04-26,174.089996,175.649994,173.979996,174.380005,167.300552,2817500
2017-04-27,174.070007,176.070007,174.020004,174.630005,167.540405,2438600
2017-04-28,174.610001,175.000000,173.910004,174.880005,167.780243,2010800
2017-05-01,175.000000,176.139999,174.089996,174.589996,167.502029,2709700
2017-05-02,174.910004,175.369995,170.270004,174.139999,167.070297,4951000
2017-05-03,173.750000,174.300003,171.860001,172.539993,165.535248,3622200
2017-05-04,173.050003,174.210007,172.380005,174.020004,166.955154,2585200
2017-05-05,174.539993,174.880005,173.309998,174.119995,167.051102,2189000
2017-05-08,173.929993,174.559998,173.570007,174.440002,167.358124,2505900
2017-05-09,174.100006,174.770004,172.729996,173.240005,166.206833,1653700
2017-05-10,173.039993,173.639999,172.460007,173.389999,166.350739,1568700
2017-05-11,172.759995,173.860001,171.669998,173.320007,166.283600,1901300
2017-05-12,172.639999,173.389999,171.520004,171.809998,164.834885,2335400
2017-05-15,171.789993,172.000000,170.229996,171.529999,164.566238,2831400
2017-05-16,170.669998,171.000000,167.250000,168.119995,161.294678,4343700
2017-05-17,168.119995,170.389999,166.649994,168.860001,162.004654,4442300
2017-05-18,168.250000,173.979996,167.869995,171.449997,164.489502,3908000
2017-05-19,172.300003,172.949997,170.250000,172.589996,165.583237,3877300
2017-05-22,172.729996,174.899994,172.600006,174.699997,167.607529,3480300
2017-05-23,174.440002,175.520004,173.710007,175.220001,168.106461,2471500
2017-05-24,175.449997,176.100006,174.520004,175.589996,168.461426,1612300
2017-05-25,176.320007,178.729996,175.940002,178.050003,170.821548,3212200
2017-05-26,177.679993,178.889999,177.000000,177.500000,170.293869,1583600
2017-05-30,177.539993,178.080002,176.240005,176.589996,169.420807,2285700
2017-05-31,176.889999,176.899994,174.919998,175.179993,168.068069,3320400
2017-06-01,175.779999,179.580002,175.190002,179.580002,172.289444,2890600
2017-06-02,179.919998,179.919998,178.339996,179.389999,172.107178,2610100
2017-06-05,179.529999,180.320007,179.160004,179.369995,172.087952,2640600
2017-06-06,179.190002,181.059998,178.479996,180.820007,173.479126,3443900
2017-06-07,182.000000,183.470001,179.649994,183.210007,175.772095,3783600
2017-06-08,183.210007,183.759995,180.979996,181.690002,174.313782,3079900
2017-06-09,181.839996,182.399994,180.860001,181.460007,174.093124,2392200
2017-06-12,181.460007,181.820007,176.419998,179.250000,171.972855,3705600
2017-06-13,179.210007,181.389999,179.149994,181.050003,173.699753,2458500
2017-06-14,180.940002,182.839996,180.940002,182.360001,174.956573,2039300
2017-06-15,181.750000,183.500000,180.089996,180.380005,173.771667,3078700
2017-06-16,180.830002,182.460007,180.380005,181.630005,174.975845,4473300
2017-06-19,182.300003,183.020004,180.759995,183.020004,176.314926,3887100
2017-06-20,182.750000,183.419998,182.220001,183.270004,176.555786,2742600
2017-06-21,183.490005,185.110001,182.710007,184.919998,178.145294,2866300
2017-06-22,184.899994,188.660004,184.779999,186.500000,179.667419,3841300
2017-06-23,186.270004,186.270004,184.139999,185.250000,178.463196,3438500
2017-06-26,185.130005,185.889999,183.389999,185.119995,178.337967,2327400
2017-06-27,185.720001,186.800003,184.220001,184.600006,177.837036,2682800
2017-06-28,185.679993,186.309998,185.089996,185.699997,178.896713,2451200
2017-06-29,185.820007,186.089996,184.330002,185.270004,178.482483,2193600
2017-06-30,185.149994,186.190002,184.929993,185.419998,178.626968,2392000
2017-07-03,186.289993,187.529999,185.740005,186.649994,179.811920,2087000
2017-07-05,186.139999,188.360001,185.720001,188.250000,181.353287,2587400
2017-07-06,188.119995,188.190002,186.149994,186.940002,180.091309,1844700
2017-07-07,187.350006,188.429993,187.009995,187.960007,181.073944,2252500
2017-07-10,187.330002,188.000000,186.149994,186.949997,180.100922,2612000
2017-07-11,187.000000,187.660004,185.089996,185.949997,179.137558,2664500
2017-07-12,186.789993,187.300003,186.410004,186.690002,179.850479,3342800
2017-07-13,187.000000,187.279999,185.320007,185.479996,178.684799,2379300
2017-07-14,185.809998,187.130005,184.770004,186.899994,180.052734,2716700
2017-07-17,187.070007,187.250000,185.759995,186.350006,179.522934,2444600
2017-07-18,186.949997,187.199997,183.860001,186.850006,180.004639,4235800
2017-07-19,187.509995,189.410004,187.509995,189.190002,182.258881,3401600
2017-07-20,189.410004,191.919998,188.919998,191.500000,184.484253,3099600
2017-07-21,191.380005,193.000000,190.600006,191.779999,184.753998,4911500
2017-07-24,191.789993,192.169998,190.639999,190.889999,183.896576,2356500
2017-07-25,192.130005,192.479996,190.300003,190.399994,183.424530,1960100
2017-07-26,190.020004,191.529999,189.380005,190.750000,183.761719,2683500
2017-07-27,190.240005,190.490005,188.460007,188.929993,182.008377,2631400
2017-07-28,189.110001,191.240005,187.600006,191.149994,184.147064,1925000
2017-07-31,191.589996,192.610001,191.139999,191.809998,184.782883,3767100
2017-08-01,193.399994,193.399994,191.619995,192.229996,185.187500,3336800
2017-08-02,192.139999,193.449997,192.139999,193.000000,185.929276,2463800
2017-08-03,193.259995,194.960007,193.009995,194.770004,187.634445,2886100
2017-08-04,194.949997,196.039993,194.600006,194.880005,187.740417,2892300
2017-08-07,194.809998,195.410004,193.899994,194.779999,187.644073,2074800
2017-08-08,194.679993,194.990005,194.080002,194.899994,187.759659,1741000
2017-08-09,194.899994,195.360001,194.169998,194.830002,187.692261,2125900
2017-08-10,194.259995,194.389999,192.399994,192.570007,185.515045,2698600
2017-08-11,193.910004,194.539993,192.660004,193.020004,185.948563,2210700
2017-08-14,194.600006,194.750000,192.899994,193.710007,186.613297,2322000
2017-08-15,194.470001,195.009995,193.809998,194.500000,187.374344,1595200
2017-08-16,194.809998,195.270004,192.830002,193.770004,186.671097,1881600
2017-08-17,193.750000,194.240005,192.660004,192.699997,185.640289,2440900
2017-08-18,192.839996,193.199997,190.630005,190.820007,183.829163,2858500
2017-08-21,190.880005,192.309998,190.880005,192.029999,184.994812,1930500
2017-08-22,192.149994,194.960007,191.559998,194.789993,187.653717,2021900
2017-08-23,194.500000,194.589996,193.720001,194.240005,187.123856,1547000
2017-08-24,194.550003,195.070007,194.210007,194.750000,187.615158,1923700
2017-08-25,195.330002,195.539993,194.139999,194.360001,187.239456,1375000
2017-08-28,194.589996,195.809998,194.360001,195.089996,187.942719,2009900
2017-08-29,194.830002,197.039993,194.330002,196.729996,189.522644,2072200
2017-08-30,196.380005,196.880005,195.199997,195.880005,188.703796,1506700
2017-08-31,196.929993,199.490005,196.389999,198.899994,191.613144,2990200
2017-09-01,199.789993,199.990005,198.360001,199.750000,192.432022,2241800
2017-09-05,199.199997,200.440002,198.710007,199.309998,192.008133,2700800
2017-09-06,199.539993,199.990005,197.630005,198.380005,191.112213,3040200
2017-09-07,197.770004,199.479996,197.070007,198.169998,191.634369,2684600
2017-09-08,198.429993,198.860001,197.000000,197.750000,191.228241,2206000
2017-09-11,199.250000,200.419998,198.779999,199.580002,192.997864,3307900
2017-09-12,199.440002,199.470001,196.910004,197.470001,190.957474,2554700
2017-09-13,197.800003,200.759995,197.779999,198.330002,191.789108,2394400
2017-09-14,197.949997,198.380005,197.089996,197.729996,191.208893,2378600
2017-09-15,198.520004,199.710007,197.199997,198.179993,191.644043,4198700
2017-09-18,198.169998,198.820007,197.509995,198.190002,191.653702,1915200
2017-09-19,198.440002,198.600006,192.389999,194.649994,188.230484,3819000
2017-09-20,195.020004,195.839996,194.059998,195.750000,189.294174,2788500
2017-09-21,195.630005,196.130005,194.899994,195.210007,188.772003,1895000
2017-09-22,195.110001,195.869995,188.250000,193.029999,186.663895,5660200
2017-09-25,193.270004,196.309998,190.919998,191.750000,185.426117,3105900
2017-09-26,192.309998,194.360001,192.039993,192.699997,186.344803,2775400
2017-09-27,193.199997,195.619995,191.740005,194.490005,188.075714,3267200
2017-09-28,194.250000,196.550003,193.509995,196.100006,189.632660,2088400
2017-09-29,195.820007,196.089996,194.479996,195.850006,189.390900,2646300
2017-10-02,196.589996,197.910004,196.330002,197.440002,190.928436,2893600
2017-10-03,197.500000,199.440002,197.259995,198.630005,192.079208,2533800
2017-10-04,199.029999,200.729996,198.429993,200.479996,193.868164,2286400
2017-10-05,199.929993,199.929993,196.559998,197.899994,191.373260,4069000
2017-10-06,197.899994,199.990005,197.509995,198.059998,191.528000,3361900
2017-10-09,198.009995,198.320007,195.779999,196.300003,189.826050,3365400
2017-10-10,196.259995,196.429993,193.669998,194.679993,188.259445,2499100
2017-10-11,194.630005,196.070007,193.589996,195.259995,188.820328,2935600
2017-10-12,195.009995,195.360001,192.729996,192.919998,186.557510,2954700
2017-10-13,189.589996,192.710007,186.000000,192.520004,186.170700,5435000
2017-10-16,192.479996,193.320007,191.360001,193.199997,186.828293,2927400
2017-10-17,196.800003,206.619995,196.369995,203.889999,197.165710,8949700
2017-10-18,203.800003,207.800003,203.679993,205.229996,198.461502,4796300
2017-10-19,205.470001,205.750000,202.699997,203.250000,196.546860,3471800
2017-10-20,204.259995,208.210007,203.690002,207.490005,200.647018,5138800
2017-10-23,207.580002,208.449997,205.800003,207.009995,200.182831,2261400
2017-10-24,206.380005,208.229996,205.880005,208.149994,201.285217,3459900
2017-10-25,208.320007,209.139999,207.070007,207.559998,200.714676,2908300
2017-10-26,207.919998,211.699997,207.580002,209.149994,202.252228,4346000
2017-10-27,209.149994,212.770004,208.550003,212.600006,205.588486,4385300
2017-10-30,212.210007,212.770004,209.380005,209.389999,202.484360,2477400
2017-10-31,209.389999,210.520004,207.800003,210.220001,203.286987,3749600
2017-11-01,211.619995,212.630005,208.919998,209.529999,202.619736,1902900
2017-11-02,210.110001,211.490005,209.009995,211.100006,204.137970,2825900
2017-11-03,210.720001,213.830002,210.100006,212.869995,205.849564,2196900
2017-11-06,211.910004,213.929993,211.800003,212.119995,205.124313,2293700
2017-11-07,212.740005,213.539993,210.889999,212.699997,205.685165,1845800
2017-11-08,212.080002,212.929993,210.699997,210.770004,203.818848,2261100
2017-11-09,210.589996,211.759995,209.130005,211.559998,204.582764,1839700
2017-11-10,211.460007,211.809998,210.199997,211.070007,204.108917,1384700
2017-11-13,210.309998,213.539993,209.940002,212.660004,205.646530,2662200
2017-11-14,212.210007,212.699997,210.919998,211.710007,204.727844,1993900
2017-11-15,210.880005,211.979996,209.619995,209.860001,202.938828,1816300
2017-11-16,210.380005,212.009995,209.899994,211.130005,204.166962,1919600
2017-11-17,210.460007,211.460007,209.149994,209.899994,202.977509,1887500
2017-11-20,210.000000,210.679993,209.580002,210.250000,203.315964,2040400
2017-11-21,211.130005,212.850006,210.750000,212.600006,205.588486,2327200
2017-11-22,212.259995,212.809998,210.759995,211.220001,204.253952,2257800
2017-11-24,212.000000,212.929993,211.000000,212.509995,205.501450,744000
2017-11-27,212.250000,214.250000,211.809998,212.399994,205.395065,2856300
2017-11-28,213.880005,216.309998,212.509995,216.139999,209.011719,2905700
2017-11-29,217.699997,224.270004,217.360001,222.880005,215.529449,4247200
2017-11-30,223.830002,228.750000,222.289993,228.169998,221.389969,6846400
2017-12-01,228.889999,229.220001,221.080002,226.779999,220.041245,3325800
2017-12-04,229.259995,231.770004,221.399994,221.419998,214.840546,5591500
2017-12-05,221.000000,223.720001,219.160004,220.089996,213.550034,3246300
2017-12-06,221.020004,221.960007,219.029999,219.940002,213.404526,2397500
2017-12-07,220.589996,220.610001,218.190002,220.149994,213.608261,2661600
2017-12-08,220.550003,224.330002,220.220001,223.910004,217.256561,2233300
2017-12-11,222.509995,224.820007,222.039993,222.770004,216.150452,1599500
2017-12-12,221.399994,223.419998,221.259995,222.490005,215.878738,2294100
2017-12-13,221.740005,224.949997,221.229996,224.350006,217.683487,3059400
2017-12-14,225.000000,226.970001,221.009995,221.250000,214.675568,2811700
2017-12-15,223.750000,223.750000,220.630005,221.820007,215.228653,6293400
