Date,Open,High,Low,Close,Adj Close,Volume
2016-11-01,50.500000,50.509998,49.139999,49.619999,47.739742,14100400
2016-11-02,49.240002,50.270000,49.009998,49.720001,47.835957,10775900
2016-11-03,49.980000,50.000000,49.310001,49.730000,47.845581,7678700
2016-11-04,49.799999,50.450001,49.759998,49.959999,48.066864,9925200
2016-11-07,50.480000,50.930000,50.279999,50.910000,48.980865,8358700
2016-11-08,51.099998,51.490002,50.950001,51.080002,49.144424,8111400
2016-11-09,50.070000,51.270000,49.799999,51.119999,49.182899,9058600
2016-11-10,51.290001,51.369999,50.330002,50.389999,48.480572,12316100
2016-11-11,50.220001,50.849998,50.180000,50.770000,48.846172,6300600
2016-11-14,51.180000,51.189999,50.209999,50.209999,48.307392,8063900
2016-11-15,50.459999,50.639999,49.750000,50.130001,48.230423,9299800
2016-11-16,50.000000,50.799999,49.950001,50.680000,48.759583,6760300
2016-11-17,50.939999,51.669998,50.720001,51.590000,49.635098,7671600
2016-11-18,51.389999,51.889999,50.959999,51.099998,49.163662,7461600
2016-11-21,51.000000,51.419998,50.950001,51.279999,49.336842,5357200
2016-11-22,51.470001,51.750000,51.049999,51.709999,49.750549,5228100
2016-11-23,51.709999,51.849998,51.200001,51.340000,49.394566,4141600
2016-11-25,51.680000,51.740002,51.349998,51.520000,49.567753,2736800
2016-11-28,51.439999,51.439999,50.610001,51.009998,49.077080,8602100
2016-11-29,51.200001,51.369999,50.570000,50.630001,48.711479,6065700
2016-11-30,50.520000,50.810001,50.070000,50.070000,48.172699,8198400
2016-12-01,50.110001,51.250000,50.060001,50.650002,48.906540,7610100
2016-12-02,50.259998,50.680000,50.110001,50.459999,48.723072,6933300
2016-12-05,50.799999,52.270000,50.700001,51.849998,50.065231,12031200
2016-12-06,50.830002,51.099998,50.259998,50.570000,48.829285,12496300
2016-12-07,50.790001,52.250000,50.599998,52.099998,50.306625,10412600
2016-12-08,52.150002,52.470001,51.450001,51.549999,49.775547,9260900
2016-12-09,51.759998,51.970001,51.500000,51.720001,49.939705,5869800
2016-12-12,51.500000,51.900002,50.939999,51.540001,49.765900,11459500
2016-12-13,51.830002,53.220001,51.830002,52.299999,50.499737,11442300
2016-12-14,52.240002,52.340000,51.590000,51.790001,50.007290,8012800
2016-12-15,52.000000,52.040001,51.090000,51.290001,49.524509,9567500
2016-12-16,51.599998,51.639999,50.669998,50.919998,49.167244,13984900
2016-12-19,50.910000,51.360001,50.480000,50.849998,49.099651,9451700
2016-12-20,51.060001,51.990002,50.750000,51.790001,50.007290,15984100
2016-12-21,52.900002,53.349998,51.549999,52.299999,50.499737,23236400
2016-12-22,52.799999,53.000000,52.029999,52.139999,50.345245,11798900
2016-12-23,51.990002,52.349998,51.669998,51.910000,50.123165,9360800
2016-12-27,51.799999,52.250000,51.200001,51.290001,49.524509,8175000
2016-12-28,51.310001,51.500000,50.869999,51.020000,49.263798,6318000
2016-12-29,51.000000,51.240002,50.880001,51.060001,49.302418,4680800
2016-12-30,51.099998,51.330002,50.700001,50.830002,49.080338,7384300
2017-01-03,51.990002,52.500000,51.770000,51.980000,50.190754,13295600
2017-01-04,52.230000,53.349998,52.090000,53.070000,51.243237,13759500
2017-01-05,52.919998,53.099998,52.439999,53.060001,51.233578,8682200
2017-01-06,53.090000,54.090000,52.980000,53.910000,52.054314,12532400
2017-01-09,53.959999,53.990002,53.220001,53.380001,51.542564,8835300
2017-01-10,53.549999,53.730000,53.110001,53.110001,51.281864,8041900
2017-01-11,53.119999,53.290001,52.669998,52.689999,50.876312,8208300
2017-01-12,52.509998,52.689999,52.160000,52.400002,50.596291,7368700
2017-01-13,52.590000,52.930000,52.230000,52.919998,51.098389,6694400
2017-01-17,53.400002,53.950001,53.009998,53.650002,51.803276,9888500
2017-01-18,53.860001,53.889999,52.860001,53.270000,51.436352,6743100
2017-01-19,53.840000,53.939999,52.889999,52.930000,51.108051,8320600
2017-01-20,53.220001,53.349998,52.900002,53.200001,51.368759,7861000
2017-01-23,53.020000,53.259998,52.720001,53.240002,51.407391,7025700
2017-01-24,53.020000,53.570000,52.990002,53.450001,51.610157,6321300
2017-01-25,53.730000,54.119999,53.689999,53.860001,52.006031,6675000
2017-01-26,54.110001,54.119999,53.360001,53.650002,51.803276,6202000
2017-01-27,53.680000,54.080002,53.029999,53.189999,51.359100,7362000
2017-01-30,52.779999,53.220001,52.410000,53.080002,51.252892,9770800
2017-01-31,51.680000,52.900002,51.630001,52.900002,51.079082,12342900
2017-02-01,52.980000,53.259998,52.610001,53.020000,51.194958,8810900
2017-02-02,53.000000,53.009998,52.480000,52.799999,50.982529,7874200
