Date,Open,High,Low,Close,Adj Close,Volume
2016-11-01,66.769997,66.809998,65.730003,66.250000,63.335640,3761600
2016-11-02,65.760002,66.029999,65.139999,65.449997,62.570847,3659000
2016-11-03,65.529999,65.760002,65.040001,65.330002,62.456131,3796500
2016-11-04,65.500000,66.080002,65.029999,65.510002,62.628204,3429900
2016-11-07,66.849998,67.330002,66.650002,67.000000,64.052666,4012100
2016-11-08,66.790001,67.260002,66.309998,67.070000,64.119576,3956000
2016-11-09,67.160004,69.000000,67.059998,68.739998,65.716125,9319100
2016-11-10,69.239998,70.400002,69.050003,70.110001,67.025848,9418700
2016-11-11,69.970001,70.589996,69.650002,70.500000,67.398705,4656100
2016-11-14,70.800003,72.680000,70.629997,72.419998,69.234245,8084100
2016-11-15,72.129997,72.480003,71.239998,72.470001,69.282051,4431200
2016-11-16,71.949997,72.400002,71.279999,71.680000,68.526779,4663700
2016-11-17,71.360001,72.000000,71.320000,71.779999,68.622383,3797400
2016-11-18,71.529999,71.599998,70.769997,71.000000,67.876694,5430600
2016-11-21,71.309998,71.669998,70.959999,71.540001,68.392952,3368200
2016-11-22,71.820000,71.879997,70.870003,71.720001,68.565025,4086200
2016-11-23,71.940002,72.919998,71.510002,72.879997,69.673996,4661400
2016-11-25,72.970001,73.180000,72.459999,72.860001,69.654884,1900400
2016-11-28,72.529999,72.769997,71.970001,72.129997,68.956978,4467700
2016-11-29,72.199997,72.260002,71.389999,71.489998,68.345139,3814800
2016-11-30,72.000000,72.330002,71.779999,72.040001,68.870949,4812500
2016-12-01,72.449997,72.769997,71.779999,72.529999,69.339401,4298200
2016-12-02,72.519997,72.660004,71.430000,71.860001,68.698860,2959100
2016-12-05,72.330002,72.639999,71.989998,72.029999,68.861382,3929100
2016-12-06,72.470001,72.739998,72.080002,72.309998,69.129066,3843900
2016-12-07,72.470001,74.720001,72.230003,74.290001,71.021980,5801500
2016-12-08,74.800003,75.199997,73.989998,74.910004,71.614685,3415800
2016-12-09,74.839996,74.910004,74.290001,74.769997,71.480843,2566900
2016-12-12,74.699997,74.699997,73.150002,73.580002,70.343216,3654900
2016-12-13,73.669998,74.230003,73.110001,73.839996,70.591759,2892900
2016-12-14,73.529999,75.730003,73.239998,74.070000,70.811646,5415800
2016-12-15,74.540001,75.739998,74.339996,74.940002,71.643372,4061600
2016-12-16,75.290001,75.379997,74.580002,75.000000,71.700745,8200600
2016-12-19,74.680000,75.129997,74.139999,74.550003,71.270538,3076600
2016-12-20,75.000000,75.500000,74.529999,75.059998,71.758102,3244900
2016-12-21,75.110001,75.570000,74.690002,75.320000,72.006660,3244500
2016-12-22,75.000000,75.370003,74.500000,74.580002,71.299210,2865200
2016-12-23,74.739998,75.239998,74.739998,74.970001,71.672066,1957500
2016-12-27,75.099998,75.110001,74.790001,74.980003,71.681618,2049400
2016-12-28,75.029999,75.379997,74.150002,74.370003,71.098457,2517300
2016-12-29,74.269997,74.680000,73.500000,73.919998,70.668228,2573700
2016-12-30,73.959999,74.339996,73.839996,74.080002,70.821228,3378800
2017-01-03,74.889999,75.750000,74.739998,75.349998,72.035324,5853900
2017-01-04,75.260002,76.550003,75.059998,76.260002,73.216248,4635800
2017-01-05,76.000000,76.180000,74.820000,75.320000,72.313766,3383000
2017-01-06,75.400002,75.919998,75.059998,75.470001,72.457787,3089600
2017-01-09,76.139999,76.500000,75.529999,75.860001,72.832207,4818700
2017-01-10,76.519997,78.000000,76.120003,76.650002,73.590683,9561400
2017-01-11,76.669998,77.440002,76.099998,76.910004,73.840302,4500200
2017-01-12,76.830002,76.949997,75.839996,76.879997,73.811508,4056700
2017-01-13,76.930000,77.629997,76.410004,76.620003,73.561882,3454300
2017-01-17,77.400002,77.699997,76.470001,76.599998,73.542686,6450300
2017-01-18,77.110001,77.610001,76.510002,77.489998,74.397148,5988400
2017-01-19,77.610001,77.779999,76.610001,76.690002,73.629074,8111400
2017-01-20,75.989998,76.910004,75.389999,76.199997,73.158638,8465900
2017-01-23,75.919998,76.480003,75.730003,75.970001,72.937813,4444300
2017-01-24,76.330002,77.660004,76.089996,77.430000,74.339539,4024300
2017-01-25,78.000000,78.019997,76.400002,76.889999,73.821114,5278300
2017-01-26,76.949997,77.459999,76.629997,76.930000,73.859505,3344900
2017-01-27,77.000000,77.300003,76.540001,76.849998,73.782700,3530900
2017-01-30,76.830002,77.320000,76.540001,77.279999,74.195526,5344500
2017-01-31,76.860001,77.250000,75.970001,76.379997,73.331451,5568100
2017-02-01,76.849998,77.440002,76.580002,76.760002,73.696312,3916800
2017-02-02,76.230003,76.889999,76.059998,76.510002,73.456276,3655500
2017-02-03,77.139999,78.419998,76.910004,78.040001,74.925194,5235800
2017-02-06,77.720001,78.410004,77.480003,77.820000,74.713982,3229500
2017-02-07,78.059998,78.379997,77.519997,77.720001,74.617989,2060200
2017-02-08,77.540001,77.940002,77.080002,77.800003,74.694786,2223100
2017-02-09,77.800003,78.370003,77.669998,78.180000,75.059608,3031800
2017-02-10,78.500000,78.690002,78.230003,78.480003,75.347649,2191200
2017-02-13,78.820000,79.180000,78.480003,78.910004,75.760483,3317100
2017-02-14,79.000000,79.449997,78.669998,79.410004,76.240532,3511200
2017-02-15,79.790001,80.099998,78.669998,79.599998,76.422943,5704100
2017-02-16,79.459999,79.599998,78.919998,79.510002,76.336525,4295000
2017-02-17,79.220001,79.779999,78.900002,79.709999,76.528542,2690300
2017-02-21,79.919998,80.449997,79.639999,79.970001,76.778175,3505500
2017-02-22,79.830002,79.970001,79.389999,79.860001,76.672569,2943000
2017-02-23,79.870003,80.449997,79.769997,80.050003,76.854980,3339500
2017-02-24,79.760002,79.889999,79.260002,79.760002,76.576561,3932300
2017-02-27,79.750000,80.309998,79.589996,80.169998,76.970184,2619400
2017-02-28,80.120003,80.489998,79.769997,80.059998,76.864578,4415300
2017-03-01,81.050003,82.000000,81.019997,81.919998,78.650337,4746400
2017-03-02,81.660004,81.660004,80.059998,80.099998,76.902985,4409800
2017-03-03,80.099998,80.660004,79.820000,79.879997,76.691765,4579600
2017-03-06,79.500000,79.680000,79.089996,79.500000,76.326920,3670300
2017-03-07,79.769997,80.019997,79.330002,79.580002,76.403740,4433500
2017-03-08,80.000000,80.370003,78.970001,79.040001,75.885284,4326800
2017-03-09,79.190002,79.699997,78.809998,79.300003,76.134918,4573500
2017-03-10,79.379997,79.459999,78.879997,79.379997,76.211716,3762800
2017-03-13,79.379997,79.540001,79.059998,79.209999,76.048508,3664300
2017-03-14,78.959999,79.800003,78.830002,79.690002,76.509346,3321400
2017-03-15,79.849998,79.889999,78.989998,79.230003,76.067703,4337200
2017-03-16,79.470001,80.099998,79.389999,79.769997,76.586159,3474800
2017-03-17,79.919998,79.959999,78.980003,79.250000,76.086914,6672600
2017-03-20,79.150002,79.599998,78.830002,78.849998,75.702881,3099500
2017-03-21,78.930000,79.129997,77.320000,77.529999,74.435570,6804000
2017-03-22,77.430000,78.180000,77.059998,77.669998,74.569962,4877300
2017-03-23,77.570000,78.400002,77.510002,77.839996,74.733177,4082900
2017-03-24,78.110001,78.839996,77.870003,78.199997,75.078812,4726800
2017-03-27,77.209999,77.820000,76.669998,77.599998,74.502762,3835300
2017-03-28,77.510002,78.860001,77.389999,78.639999,75.501259,4235900
2017-03-29,78.449997,79.339996,78.139999,78.250000,75.126831,2913600
2017-03-30,78.199997,79.300003,78.089996,79.209999,76.048508,2924100
2017-03-31,78.930000,79.430000,78.800003,79.110001,75.952499,5228400
2017-04-03,79.169998,79.180000,77.970001,78.589996,75.453247,3022700
2017-04-04,78.489998,78.610001,78.150002,78.260002,75.136429,2563700
2017-04-05,78.589996,79.029999,77.660004,77.760002,74.962898,2858400
2017-04-06,77.760002,78.300003,77.150002,77.919998,75.117149,2914800
2017-04-07,77.480003,78.239998,77.370003,77.769997,74.972527,2203000
2017-04-10,77.919998,78.110001,77.360001,77.489998,74.702606,2217100
2017-04-11,77.529999,77.570000,76.690002,77.260002,74.480888,4642300
2017-04-12,77.389999,77.480003,76.580002,76.680000,73.921745,3055800
2017-04-13,76.330002,76.809998,75.699997,75.800003,73.073402,3666600
2017-04-17,75.830002,76.709999,75.629997,76.669998,73.912109,4160800
2017-04-18,76.449997,76.489998,75.529999,75.790001,73.063759,3845900
2017-04-19,76.190002,76.290001,75.510002,75.550003,72.832390,5283600
2017-04-20,77.500000,80.279999,77.459999,80.019997,77.141602,11099300
2017-04-21,79.879997,80.470001,79.489998,79.589996,76.727066,5837800
2017-04-24,80.639999,80.919998,80.239998,80.449997,77.556129,3563200
2017-04-25,81.059998,81.400002,80.629997,80.629997,77.729660,5061300
2017-04-26,80.620003,80.919998,80.150002,80.519997,77.623611,3661600
2017-04-27,80.769997,80.870003,80.080002,80.330002,77.440453,2922700
2017-04-28,79.940002,80.169998,79.050003,79.250000,76.399300,5313200
2017-05-01,79.220001,79.489998,78.879997,79.230003,76.380013,3458100
2017-05-02,79.150002,79.660004,79.150002,79.540001,76.678871,3334900
2017-05-03,79.230003,79.510002,78.690002,78.830002,75.994408,3800600
2017-05-04,79.230003,79.419998,77.989998,78.330002,75.512398,3902200
2017-05-05,78.610001,78.730003,77.879997,78.320000,75.502747,2936700
2017-05-08,78.500000,78.739998,77.949997,78.160004,75.348503,2608600
2017-05-09,78.160004,78.739998,78.089996,78.440002,75.618439,2570600
2017-05-10,78.279999,78.660004,78.139999,78.650002,75.820885,2396900
2017-05-11,78.199997,78.449997,77.250000,77.919998,75.117149,3780600
2017-05-12,77.699997,77.809998,77.220001,77.489998,74.702606,2865800
2017-05-15,77.480003,78.620003,77.480003,78.330002,75.512398,3327000
2017-05-16,78.599998,78.639999,77.839996,78.129997,75.319595,2457500
2017-05-17,78.129997,78.129997,76.239998,76.370003,73.622887,4441600
2017-05-18,76.269997,76.849998,75.970001,76.379997,73.632545,3545700
2017-05-19,76.550003,77.349998,76.300003,76.800003,74.037430,3283900
2017-05-22,76.949997,77.120003,76.500000,76.980003,74.210960,2800000
2017-05-23,77.019997,77.419998,76.820000,77.199997,74.423042,2239600
2017-05-24,77.459999,77.459999,76.930000,77.120003,74.345917,2091300
2017-05-25,77.489998,77.919998,77.260002,77.440002,74.654419,3185200
2017-05-26,77.169998,77.599998,77.019997,77.459999,74.673698,1858800
2017-05-30,77.239998,77.419998,76.989998,77.089996,74.316994,2073000
2017-05-31,77.089996,77.110001,75.980003,76.940002,74.172401,3117100
2017-06-01,77.230003,78.379997,76.949997,78.279999,75.464188,3553400
2017-06-02,77.769997,78.739998,77.769997,78.489998,75.666634,3534800
2017-06-05,78.750000,79.199997,78.610001,78.970001,76.129387,2738600
2017-06-06,78.459999,78.930000,78.290001,78.849998,76.013695,2878000
2017-06-07,78.910004,80.089996,78.790001,79.809998,76.939156,4284000
2017-06-08,79.809998,80.199997,79.669998,79.949997,77.074112,4079800
2017-06-09,80.389999,80.730003,79.730003,80.309998,77.421181,3849400
2017-06-12,80.349998,80.730003,80.070000,80.169998,77.286209,3352300
2017-06-13,80.199997,80.739998,80.070000,80.589996,77.691101,3174400
2017-06-14,80.110001,80.919998,79.620003,80.839996,77.932106,4013100
2017-06-15,80.379997,81.239998,80.230003,80.699997,77.797134,2773400
2017-06-16,80.860001,81.480003,80.769997,81.449997,78.520164,5914700
2017-06-19,81.559998,81.940002,81.290001,81.879997,78.934685,3076500
2017-06-20,81.980003,82.809998,81.800003,82.510002,79.542046,3929100
2017-06-21,82.599998,82.800003,81.989998,82.209999,79.252823,2683400
2017-06-22,82.110001,82.629997,82.059998,82.250000,79.291382,2312100
2017-06-23,82.389999,82.699997,82.059998,82.220001,79.262474,3785300
2017-06-26,82.500000,83.290001,82.440002,82.959999,79.975845,2491600
2017-06-27,83.059998,83.519997,83.010002,83.080002,80.091530,2994500
2017-06-28,83.510002,84.269997,83.400002,83.970001,80.949524,3668500
2017-06-29,84.919998,85.389999,83.160004,83.629997,80.621735,5092600
2017-06-30,84.089996,84.639999,83.589996,84.239998,81.209801,3320800
2017-07-03,84.690002,85.739998,84.690002,85.099998,82.038864,2306900
2017-07-05,85.220001,85.879997,84.809998,84.889999,82.145317,3501200
2017-07-06,84.669998,84.839996,83.720001,83.739998,81.032486,3213400
2017-07-07,83.930000,84.690002,83.769997,84.330002,81.603424,2454600
2017-07-10,84.129997,84.570000,83.970001,84.300003,81.574387,2147000
2017-07-11,84.230003,84.309998,83.540001,84.160004,81.438919,2733200
2017-07-12,84.279999,84.980003,84.059998,84.820000,82.077568,4629100
2017-07-13,84.930000,85.430000,84.739998,85.370003,82.609795,3309400
2017-07-14,84.849998,85.559998,84.589996,85.279999,82.522697,3354700
2017-07-17,85.129997,85.519997,84.779999,85.220001,82.464645,2190500
2017-07-18,84.959999,85.559998,84.760002,85.519997,82.754944,2816000
2017-07-19,85.760002,85.980003,85.300003,85.930000,83.151695,5539700
2017-07-20,84.940002,85.449997,84.529999,85.349998,82.590446,5386400
2017-07-21,85.790001,86.279999,85.430000,85.589996,82.822670,3570400
2017-07-24,85.449997,85.669998,83.860001,85.000000,82.251755,5389100
2017-07-25,85.839996,86.099998,85.080002,85.410004,82.648514,3255200
2017-07-26,85.410004,85.720001,85.169998,85.300003,82.542053,3038100
2017-07-27,85.180000,85.199997,83.330002,83.849998,81.138939,6119300
2017-07-28,83.879997,85.099998,83.620003,84.800003,82.058228,3321200
2017-07-31,85.169998,85.699997,84.839996,85.230003,82.474319,3079800
2017-08-01,85.720001,85.839996,85.139999,85.239998,82.483986,3148800
2017-08-02,85.150002,85.360001,84.970001,85.300003,82.542053,3252300
2017-08-03,85.239998,85.879997,85.139999,85.540001,82.774292,2381800
2017-08-04,85.989998,86.330002,85.839996,85.970001,83.190399,2840200
2017-08-07,86.099998,86.190002,85.680000,85.849998,83.074272,2089100
2017-08-08,85.430000,86.669998,85.410004,85.940002,83.161362,2922800
2017-08-09,85.739998,85.970001,85.239998,85.690002,82.919456,2961000
2017-08-10,85.440002,85.580002,84.550003,84.559998,81.825981,3755200
2017-08-11,84.760002,84.860001,83.970001,84.290001,81.564720,3078600
2017-08-14,84.739998,85.669998,84.720001,85.470001,82.706558,2893600
2017-08-15,85.989998,86.970001,85.879997,86.790001,83.983887,3774100
2017-08-16,87.000000,87.779999,86.989998,87.389999,84.564491,3379600
2017-08-17,87.339996,87.629997,86.050003,86.089996,83.306519,3870400
2017-08-18,85.989998,86.129997,85.209999,85.379997,82.619469,4271200
2017-08-21,85.449997,85.639999,84.949997,85.300003,82.542053,2505100
2017-08-22,85.470001,85.730003,84.910004,85.300003,82.542053,2155300
2017-08-23,84.709999,85.510002,84.699997,85.279999,82.522697,1960400
