Date,Open,High,Low,Close,Adj Close,Volume
2016-11-01,59.000000,59.590000,58.509998,59.299999,53.930916,14347400
2016-11-02,59.060001,59.509998,58.750000,58.840000,53.512566,10724700
2016-11-03,59.180000,59.220001,58.290001,58.430000,53.139687,11323000
2016-11-04,58.689999,59.270000,58.610001,58.820000,53.494377,11318600
2016-11-07,59.520000,60.209999,59.480000,60.049999,54.613014,10478300
2016-11-08,59.820000,60.779999,59.520000,60.509998,55.031361,7942100
2016-11-09,63.959999,65.000000,62.759998,64.180000,58.369076,27851100
2016-11-10,64.540001,65.459999,64.519997,64.959999,59.078453,17862300
2016-11-11,64.080002,64.510002,63.580002,63.950001,58.159901,14059700
2016-11-14,64.000000,64.089996,63.240002,63.529999,57.777935,10124500
2016-11-15,63.680000,63.730000,63.080002,63.650002,57.887062,7290400
2016-11-16,63.700001,63.950001,62.450001,62.630001,56.959419,10780200
2016-11-17,62.509998,62.790001,62.119999,62.700001,57.023083,8361300
2016-11-18,62.570000,62.619999,61.730000,61.869999,56.268230,7696900
2016-11-21,61.939999,62.389999,61.720001,62.299999,56.659290,6836700
2016-11-22,62.500000,62.650002,61.209999,61.700001,56.113625,9592200
2016-11-23,60.330002,61.700001,59.820000,61.639999,56.059052,9149000
2016-11-25,61.820000,62.400002,61.750000,62.209999,56.577438,3501300
2016-11-28,61.779999,62.060001,61.619999,61.799999,56.204571,7449400
2016-11-29,61.950001,62.459999,61.919998,62.189999,56.559254,10034900
2016-11-30,62.310001,62.320000,60.990002,61.189999,55.649796,12530700
2016-12-01,61.299999,61.369999,60.650002,60.759998,55.258728,8398900
2016-12-02,61.049999,61.520000,60.630001,61.130001,55.595226,7993100
2016-12-05,61.520000,61.529999,59.840000,60.250000,54.794907,12985200
2016-12-06,60.180000,60.389999,59.610001,60.279999,54.822189,10659600
2016-12-07,59.700001,60.060001,58.619999,60.060001,54.622108,14049600
2016-12-08,59.730000,60.360001,59.500000,60.119999,54.676674,8586600
2016-12-09,60.490002,61.509998,60.400002,61.230000,55.686176,10516400
2016-12-12,61.439999,62.099998,61.299999,61.720001,56.131809,8246000
2016-12-13,61.799999,61.959999,61.250000,61.790001,56.626694,7842200
2016-12-14,61.849998,62.759998,61.590000,61.799999,56.635853,11080700
2016-12-15,62.000000,62.639999,61.840000,62.369999,57.158218,8509400
2016-12-16,62.660000,63.029999,62.049999,62.439999,57.222366,17563700
2016-12-19,61.799999,62.270000,60.869999,61.139999,56.030998,11939000
2016-12-20,61.189999,61.680000,60.369999,60.500000,55.444481,10377100
2016-12-21,60.590000,60.810001,59.340000,59.430000,54.463902,12052200
2016-12-22,59.619999,60.000000,59.160000,59.580002,54.601360,10100000
2016-12-23,59.770000,59.860001,59.250000,59.560001,54.583027,7591500
2016-12-27,59.869999,60.139999,59.560001,59.790001,54.793812,5815600
2016-12-28,59.720001,59.860001,59.209999,59.270000,54.317261,6174600
2016-12-29,59.290001,59.590000,58.980000,59.040001,54.106487,6520100
2016-12-30,58.779999,58.950001,58.560001,58.869999,53.950687,10772600
2017-01-03,59.150002,60.380001,59.049999,60.150002,55.123730,11988700
2017-01-04,60.500000,60.790001,60.040001,60.130001,55.105396,9411900
2017-01-05,60.220001,60.580002,60.000000,60.110001,55.087070,10096800
2017-01-06,60.090000,60.459999,59.529999,60.270000,55.233704,10238600
2017-01-09,60.299999,61.480000,60.080002,61.099998,55.994339,9734600
2017-01-10,61.200001,61.240002,59.889999,59.919998,54.912941,15302200
2017-01-11,62.340000,63.160000,60.750000,61.630001,56.480053,32711700
2017-01-12,62.529999,63.240002,62.119999,62.209999,57.011589,24885400
2017-01-13,62.330002,62.680000,62.099998,62.340000,57.130726,9969100
2017-01-17,61.919998,62.070000,61.200001,61.480000,56.342590,10592700
2017-01-18,61.380001,61.779999,61.080002,61.169998,56.058487,8131700
2017-01-19,61.049999,61.080002,60.070000,60.330002,55.288689,11397900
2017-01-20,62.400002,62.919998,62.150002,62.529999,57.304848,25240300
2017-01-23,61.810001,62.400002,61.630001,61.810001,56.645016,10201700
2017-01-24,61.590000,61.689999,60.730000,61.209999,56.095158,10487500
2017-01-25,61.320000,61.380001,60.759998,61.080002,55.976013,14557000
2017-01-26,61.020000,61.360001,60.540001,61.200001,56.085995,12707500
2017-01-27,61.380001,61.990002,61.299999,61.750000,56.590038,6653200
2017-01-30,61.520000,61.709999,60.930000,61.430000,56.296772,7853600
2017-01-31,61.060001,62.240002,60.919998,61.990002,56.809978,9821100
2017-02-01,62.060001,62.270000,61.560001,62.099998,56.910778,11018800
2017-02-02,62.639999,64.209999,62.529999,64.180000,58.816978,18990200
2017-02-03,63.860001,64.330002,63.270000,64.290001,58.917782,11650500
2017-02-06,63.919998,64.949997,63.900002,64.940002,59.513466,9158800
2017-02-07,64.760002,64.930000,64.050003,64.199997,58.835300,8435300
2017-02-08,63.900002,64.480003,63.830002,64.320000,58.945278,5906800
2017-02-09,64.320000,64.820000,64.300003,64.389999,59.009426,7052900
2017-02-10,64.320000,64.570000,63.959999,64.150002,58.789486,8531400
2017-02-13,64.250000,64.830002,64.220001,64.769997,59.357674,7151100
2017-02-14,64.639999,65.720001,64.430000,65.660004,60.173309,10142700
2017-02-15,64.900002,65.870003,64.849998,65.160004,59.715084,17807300
2017-02-16,65.139999,65.410004,64.459999,65.260002,59.806728,12346300
2017-02-17,65.199997,65.559998,64.860001,65.389999,59.925858,9048300
2017-02-21,64.900002,65.779999,64.900002,65.480003,60.008343,7386100
