index,close,returns,mfi,normal_close,normal_returns,normal_mfi
14,769.200012,0.011322350950215228,31.261604718109055,-0.9182182121632785,0.2796912089490655,-0.3415286471838338
15,768.27002,-0.0012097694186777076,36.891170262660715,-0.9217922866362898,0.02603742386645685,-0.22295163639651194
16,760.98999,-0.009521055866468515,37.47451661592081,-0.949770343851577,-0.14218544699112345,-0.21066445965510028
17,761.679993,0.000906306757122443,41.612883401703144,-0.9471185768378811,0.06886742515236498,-0.12349695816388406
18,768.23999,0.008575660525726994,42.80233797761715,-0.9219076956467163,0.22409739065547826,-0.09844316547544374
19,770.840027,0.003378693043491732,43.244209289787946,-0.9119154313362863,0.1189092473870571,-0.08913591450994185
20,758.039978,-0.016744738680049543,43.67392812693749,-0.9611076054455245,-0.28839490189303796,-0.080084634302802
21,747.919983,-0.013440128023037519,46.63517250484453,-1.0,-0.22150861476033035,-0.017711169820660677
22,750.5,0.0034436534201603784,53.914937735855716,-0.9900846750298538,0.12022406442817764,0.13562442836989752
23,762.52002,0.01588911280107922,64.67666576205734,-0.943890249005662,0.37212380574392384,0.3623015191958756
24,759.1099849999999,-0.00448208920369714,63.63993470919919,-0.9569954359810091,-0.040195286563870045,0.34046458199966745
25,771.1900019999999,0.015788104329782816,64.10813973240097,-0.9105704340527696,0.37007936471434855,0.35032650680496724
26,776.419983,0.006758809984595002,64.40484045487281,-0.8904709691257202,0.187323803814465,0.35657599168807685
27,789.289978,0.016440190321723468,71.39326691405455,-0.8410099838728495,0.3832777760913776,0.5037750451636667
28,789.27002,-2.5286336947992685e-05,72.36304283903856,-0.8410866849394525,0.05001170820167795,0.5242016889975598
29,796.099976,0.008616282977513679,73.05501036673587,-0.8148383178659802,0.22491960097198663,0.538776781932689
30,797.070007,0.0012177371281420558,79.13397606956703,-0.8111103685555232,0.07517086703398683,0.6668196257393466
31,797.849976,0.0009780666998858345,73.64428984551597,-0.8081128510579103,0.07031986740183674,0.5511889296480097
32,790.799988,-0.008875503653638605,64.58394921338498,-0.8352068283672192,-0.12911928121607943,0.3603486062925476
33,794.200012,0.004290257684740249,59.32251054102587,-0.8221401149051384,0.13735958258923825,0.24952554805265192
34,796.419983,0.0027913297310367905,66.51156223652976,-0.8136084913192083,0.10702084199057942,0.4009504233298202
35,794.5599980000001,-0.0023381637350464246,71.29907883152596,-0.8207566441083554,0.0031983925622983828,0.5017911369580257
36,791.26001,-0.004161875555442805,66.43991798329432,-0.8334389068289436,-0.03371406857968641,0.39944136169415456
37,789.909973,-0.0017076435077557944,62.45812611394131,-0.8386272662764669,0.015960306549368024,0.3155718386006554
38,791.549988,0.0020740526201705432,60.94881457629329,-0.8323244854494747,0.0925029432815987,0.283780815107852
39,785.049988,-0.00824563862377761,54.21256957386718,-0.8573047907365909,-0.11637062861679667,0.14189352558303714
40,782.789978,-0.0028829620552402535,48.76370657672387,-0.8659902891599658,-0.00782848492978392,0.027122699792366367
41,771.820007,-0.014113061394316645,39.66380730073088,-0.9081492467862446,-0.2351289831983036,-0.16455085762047272
42,786.1400150000001,0.01838354141084236,38.22262827344332,-0.8531156819317909,0.4226117710570645,-0.19490678823585184
43,786.900024,0.0009662933432001616,34.44639071508864,-0.8501948731870286,0.07008157121583286,-0.27444666713927324
44,794.02002,0.0090074689946936,33.00993155925386,-0.8228318464604056,0.2328373204806002,-0.304703181868339
45,806.150024,0.01516118414582376,42.43259298092892,-0.7762147382982607,0.35739031665823356,-0.10623120100214434
46,806.650024,0.0006200396839506823,53.328597940234694,-0.774293176353098,0.06307329578581536,0.12327419996946998
47,804.789978,-0.0023085523801953584,53.44555594567423,-0.7814415635728027,0.003797735053297835,0.12573771701406478
48,807.909973,0.0038692862743822487,47.23211398552572,-0.7694510362506062,0.12883899800293622,-0.005137635356240344
49,806.3599849999999,-0.0019203584489109378,46.773660045848416,-0.7754078321631246,0.011654893867444283,-0.014794170540064266
50,807.880005,0.0018832645191161996,53.03135325105765,-0.7695662069873515,0.08864133626246404,0.11701325737344104
51,804.6099849999999,-0.0040558694974252695,50.733725167194336,-0.7821332989711944,-0.03156847493181676,0.06861771638019531
52,806.070007,0.0018129267230487986,52.16419717661059,-0.7765222535425931,0.0872176786784569,0.09874812227904362
53,802.174988,-0.004843822462022786,58.010646728218944,-0.7914912941147652,-0.0475168736108887,0.2218934176064129
54,805.02002,0.003540373081712127,64.05683785333505,-0.7805574836668243,0.12218169869295906,0.34924592191448744
55,819.3099980000001,0.01759537349898115,73.65380177731272,-0.725639327822797,0.4066590217824489,0.551389281954124
56,823.869995,0.005550224230221681,73.5021736197169,-0.7081146944122838,0.16286167432880688,0.548195498430935
57,835.669983,0.014221033566801142,74.18620197382727,-0.6627658786239286,0.33836139370688467,0.5626033664772849
58,832.150024,-0.00422103609685294,76.35649153099975,-0.6762935171497952,-0.034911495257255315,0.6083167427930674
59,823.3099980000001,-0.010679943831553912,64.21794910907109,-0.7102668322614947,-0.16564167867241555,0.35263945041294487
60,802.320007,-0.025825258537484037,53.77269704811057,-0.7909339681313141,-0.4721872821572183,0.13262837557831464
61,796.789978,-0.006916411124609103,51.73597492397177,-0.8121865546954075,-0.08946667489824758,0.0897283650227012
62,795.695007,-0.0013751729942476,49.88371889593365,-0.8163946639047208,0.022689607074524235,0.05071381207374004
63,798.530029,0.003556618324835915,55.315430228343246,-0.8054993231269223,0.12251050716962868,0.1651233678662103
64,801.48999,0.003699909178018443,55.90772099320158,-0.7941238262933905,0.12541075598687454,0.1775989430874294
